split,row,cluster,segment
train,1050,0,New high spenders
train,1051,0,New high spenders
train,1052,0,New high spenders
train,1053,2,Long-term high spenders
train,1054,1,Long-term low spenders
train,1055,2,Long-term high spenders
train,1056,1,Long-term low spenders
train,1057,0,New high spenders
train,1058,2,Long-term high spenders
train,1059,3,New low spenders
train,1060,3,New low spenders
train,1061,2,Long-term high spenders
train,1062,3,New low spenders
train,1063,3,New low spenders
train,1064,3,New low spenders
train,1065,0,New high spenders
train,1066,2,Long-term high spenders
train,1067,2,Long-term high spenders
train,1068,3,New low spenders
train,1069,1,Long-term low spenders
train,1070,1,Long-term low spenders
train,1071,3,New low spenders
train,1072,0,New high spenders
train,1073,2,Long-term high spenders
train,1074,2,Long-term high spenders
train,1075,3,New low spenders
train,1076,3,New low spenders
train,1077,3,New low spenders
train,1078,1,Long-term low spenders
train,1079,1,Long-term low spenders
train,1080,0,New high spenders
train,1081,2,Long-term high spenders
train,1082,2,Long-term high spenders
train,1083,1,Long-term low spenders
train,1084,2,Long-term high spenders
train,1085,1,Long-term low spenders
train,1086,2,Long-term high spenders
train,1087,2,Long-term high spenders
train,1088,1,Long-term low spenders
train,1089,2,Long-term high spenders
train,1090,2,Long-term high spenders
train,1091,3,New low spenders
train,1092,2,Long-term high spenders
train,1093,0,New high spenders
train,1094,2,Long-term high spenders
train,1095,0,New high spenders
train,1096,0,New high spenders
train,1097,0,New high spenders
train,1098,0,New high spenders
train,1099,3,New low spenders
train,1100,0,New high spenders
train,1101,3,New low spenders
train,1102,0,New high spenders
train,1103,2,Long-term high spenders
train,1104,2,Long-term high spenders
train,1105,2,Long-term high spenders
train,1106,0,New high spenders
train,1107,2,Long-term high spenders
train,1108,0,New high spenders
train,1109,0,New high spenders
train,1110,0,New high spenders
train,1111,0,New high spenders
train,1112,2,Long-term high spenders
train,1113,0,New high spenders
train,1114,3,New low spenders
train,1115,2,Long-term high spenders
train,1116,0,New high spenders
train,1117,2,Long-term high spenders
train,1118,3,New low spenders
train,1119,2,Long-term high spenders
train,1120,0,New high spenders
train,1121,3,New low spenders
train,1122,2,Long-term high spenders
train,1123,3,New low spenders
train,1124,1,Long-term low spenders
train,1125,1,Long-term low spenders
train,1126,3,New low spenders
train,1127,3,New low spenders
train,1128,1,Long-term low spenders
train,1129,1,Long-term low spenders
train,1130,0,New high spenders
train,1131,2,Long-term high spenders
train,1132,1,Long-term low spenders
train,1133,3,New low spenders
train,1134,2,Long-term high spenders
train,1135,2,Long-term high spenders
train,1136,0,New high spenders
train,1137,3,New low spenders
train,1138,3,New low spenders
train,1139,2,Long-term high spenders
train,1140,0,New high spenders
train,1141,3,New low spenders
train,1142,2,Long-term high spenders
train,1143,3,New low spenders
train,1144,0,New high spenders
train,1145,3,New low spenders
train,1146,0,New high spenders
train,1147,2,Long-term high spenders
train,1148,0,New high spenders
train,1149,3,New low spenders
train,1150,2,Long-term high spenders
train,1151,2,Long-term high spenders
train,1152,0,New high spenders
train,1153,0,New high spenders
train,1154,3,New low spenders
train,1155,0,New high spenders
train,1156,2,Long-term high spenders
train,1157,3,New low spenders
train,1158,2,Long-term high spenders
train,1159,2,Long-term high spenders
train,1160,1,Long-term low spenders
train,1161,2,Long-term high spenders
train,1162,2,Long-term high spenders
train,1163,2,Long-term high spenders
train,1164,0,New high spenders
train,1165,2,Long-term high spenders
train,1166,2,Long-term high spenders
train,1167,0,New high spenders
train,1168,0,New high spenders
train,1169,3,New low spenders
train,1170,1,Long-term low spenders
train,1171,3,New low spenders
train,1172,0,New high spenders
train,1173,2,Long-term high spenders
train,1174,1,Long-term low spenders
train,1175,1,Long-term low spenders
train,1176,3,New low spenders
train,1177,3,New low spenders
train,1178,0,New high spenders
train,1179,0,New high spenders
train,1180,0,New high spenders
train,1181,2,Long-term high spenders
train,1182,3,New low spenders
train,1183,2,Long-term high spenders
train,1184,3,New low spenders
train,1185,0,New high spenders
train,1186,2,Long-term high spenders
train,1187,3,New low spenders
train,1188,0,New high spenders
train,1189,3,New low spenders
train,1190,3,New low spenders
train,1191,0,New high spenders
train,1192,2,Long-term high spenders
train,1193,1,Long-term low spenders
train,1194,1,Long-term low spenders
train,1195,0,New high spenders
train,1196,1,Long-term low spenders
train,1197,2,Long-term high spenders
train,1198,0,New high spenders
train,1199,1,Long-term low spenders
train,1200,2,Long-term high spenders
train,1201,1,Long-term low spenders
train,1202,0,New high spenders
train,1203,3,New low spenders
train,1204,0,New high spenders
train,1205,2,Long-term high spenders
train,1206,1,Long-term low spenders
train,1207,0,New high spenders
train,1208,2,Long-term high spenders
train,1209,2,Long-term high spenders
train,1210,0,New high spenders
train,1211,2,Long-term high spenders
train,1212,0,New high spenders
train,1213,0,New high spenders
train,1214,0,New high spenders
train,1215,0,New high spenders
train,1216,2,Long-term high spenders
train,1217,0,New high spenders
train,1218,3,New low spenders
train,1219,2,Long-term high spenders
train,1220,3,New low spenders
train,1221,2,Long-term high spenders
train,1222,2,Long-term high spenders
train,1223,3,New low spenders
train,1224,2,Long-term high spenders
train,1225,2,Long-term high spenders
train,1226,0,New high spenders
train,1227,3,New low spenders
train,1228,0,New high spenders
train,1229,2,Long-term high spenders
train,1230,2,Long-term high spenders
train,1231,2,Long-term high spenders
train,1232,0,New high spenders
train,1233,3,New low spenders
train,1234,3,New low spenders
train,1235,3,New low spenders
train,1236,2,Long-term high spenders
train,1237,2,Long-term high spenders
train,1238,3,New low spenders
train,1239,2,Long-term high spenders
train,1240,0,New high spenders
train,1241,1,Long-term low spenders
train,1242,1,Long-term low spenders
train,1243,1,Long-term low spenders
train,1244,0,New high spenders
train,1245,0,New high spenders
train,1246,2,Long-term high spenders
train,1247,1,Long-term low spenders
train,1248,0,New high spenders
train,1249,3,New low spenders
train,1250,0,New high spenders
train,1251,0,New high spenders
train,1252,2,Long-term high spenders
train,1253,3,New low spenders
train,1254,0,New high spenders
train,1255,2,Long-term high spenders
train,1256,0,New high spenders
train,1257,0,New high spenders
train,1258,2,Long-term high spenders
train,1259,2,Long-term high spenders
train,1260,0,New high spenders
train,1261,3,New low spenders
train,1262,3,New low spenders
train,1263,0,New high spenders
train,1264,0,New high spenders
train,1265,3,New low spenders
train,1266,0,New high spenders
train,1267,3,New low spenders
train,1268,1,Long-term low spenders
train,1269,3,New low spenders
train,1270,0,New high spenders
train,1271,1,Long-term low spenders
train,1272,1,Long-term low spenders
train,1273,0,New high spenders
train,1274,3,New low spenders
train,1275,0,New high spenders
train,1276,2,Long-term high spenders
train,1277,1,Long-term low spenders
train,1278,3,New low spenders
train,1279,2,Long-term high spenders
train,1280,2,Long-term high spenders
train,1281,0,New high spenders
train,1282,3,New low spenders
train,1283,2,Long-term high spenders
train,1284,0,New high spenders
train,1285,2,Long-term high spenders
train,1286,1,Long-term low spenders
train,1287,3,New low spenders
train,1288,2,Long-term high spenders
train,1289,0,New high spenders
train,1290,2,Long-term high spenders
train,1291,1,Long-term low spenders
train,1292,1,Long-term low spenders
train,1293,0,New high spenders
train,1294,2,Long-term high spenders
train,1295,1,Long-term low spenders
train,1296,3,New low spenders
train,1297,1,Long-term low spenders
train,1298,3,New low spenders
train,1299,3,New low spenders
train,1300,2,Long-term high spenders
train,1301,3,New low spenders
train,1302,0,New high spenders
train,1303,0,New high spenders
train,1304,2,Long-term high spenders
train,1305,2,Long-term high spenders
train,1306,3,New low spenders
train,1307,0,New high spenders
train,1308,0,New high spenders
train,1309,0,New high spenders
train,1310,3,New low spenders
train,1311,3,New low spenders
train,1312,3,New low spenders
train,1313,0,New high spenders
train,1314,3,New low spenders
train,1315,1,Long-term low spenders
train,1316,0,New high spenders
train,1317,0,New high spenders
train,1318,1,Long-term low spenders
train,1319,2,Long-term high spenders
train,1320,2,Long-term high spenders
train,1321,2,Long-term high spenders
train,1322,1,Long-term low spenders
train,1323,0,New high spenders
train,1324,2,Long-term high spenders
train,1325,0,New high spenders
train,1326,2,Long-term high spenders
train,1327,2,Long-term high spenders
train,1328,0,New high spenders
train,1329,0,New high spenders
train,1330,2,Long-term high spenders
train,1331,3,New low spenders
train,1332,3,New low spenders
train,1333,1,Long-term low spenders
train,1334,3,New low spenders
train,1335,1,Long-term low spenders
train,1336,1,Long-term low spenders
train,1337,3,New low spenders
train,1338,0,New high spenders
train,1339,3,New low spenders
train,1340,3,New low spenders
train,1341,0,New high spenders
train,1342,0,New high spenders
train,1343,2,Long-term high spenders
train,1344,0,New high spenders
train,1345,2,Long-term high spenders
train,1346,3,New low spenders
train,1347,1,Long-term low spenders
train,1348,0,New high spenders
train,1349,3,New low spenders
train,1350,3,New low spenders
train,1351,2,Long-term high spenders
train,1352,0,New high spenders
train,1353,0,New high spenders
train,1354,0,New high spenders
train,1355,2,Long-term high spenders
train,1356,3,New low spenders
train,1357,2,Long-term high spenders
train,1358,3,New low spenders
train,1359,2,Long-term high spenders
train,1360,3,New low spenders
train,1361,3,New low spenders
train,1362,0,New high spenders
train,1363,3,New low spenders
train,1364,3,New low spenders
train,1365,2,Long-term high spenders
train,1366,0,New high spenders
train,1367,2,Long-term high spenders
train,1368,0,New high spenders
train,1369,2,Long-term high spenders
train,1370,1,Long-term low spenders
train,1371,0,New high spenders
train,1372,3,New low spenders
train,1373,0,New high spenders
train,1374,0,New high spenders
train,1375,1,Long-term low spenders
train,1376,2,Long-term high spenders
train,1377,0,New high spenders
train,1378,2,Long-term high spenders
train,1379,3,New low spenders
train,1380,1,Long-term low spenders
train,1381,3,New low spenders
train,1382,3,New low spenders
train,1383,3,New low spenders
train,1384,0,New high spenders
train,1385,1,Long-term low spenders
train,1386,0,New high spenders
train,1387,1,Long-term low spenders
train,1388,3,New low spenders
train,1389,3,New low spenders
train,1390,0,New high spenders
